0, 111 0 0 0 0;
0A, 100 50 120 0 0;
1, 0 0 0 0 0;
25, 0 0 0 0 0;
26, 255 0 0 0 0;
27, 0 255 0 0 0;
5, 0 0 0 0 0;
7, 100 0 0 0 0;
28, 100 0 200 0 0;
29, 0 0 200 0 0;
8, 100 50 120 0 0;
9, 0 0 0 0 0;
31, 0 0 140 0 0;
14, 255 0 0 255 160;
33, 255 0 0 255 160;
15, 0 0 0 0 0;
34, 255 0 0 0 0;
17, 0 0 0 0 0;
16, 0 0 0 255 0;
18, 0 0 0 0 0;
37, 0 0 0 0 230;
38, 0 0 0 0 0;
40, 255 0 255 180 0;
